OrderLineID,Order_ID,product_id,Qty Ordered,Unit Price at Sale,Line Total,Currency
OL511877,ORD-103279,PRD2226,-1,115.97,,usd
OL511878,ORD-100945,PRD2221,2,312.38,624.76,US Dollar
OL511879,ORD-104544,PRD2119,3,4.55,13.65,GBP
OL511880,ORD-102526,PRD2076,3,94.18,282.54,usd
OL511881,ORD-104778,PRD2181,999,68.13,68061.87,USD
OL511882,ORD-104080,PRD2116,2,186.88,373.76,usd
OL511883,ORD-105774,PRD2024,999,490.51,490019.49,EUR
OL511884,ORD-103524,PRD2027,5,6.97,34.85,NGN
OL511885,ORD-101210,PRD2027,3,76.73,230.19,NGN
OL511886,ORD-104646,PRD2117,-1,261.32,,usd
OL511887,ORD-104843,PRD2050,999,312.43,312117.57,EUR
OL511888,ORD-108905,PRD2034,5,465.34,2326.7,EUR
OL511889,ORD-107825,PRD2044,0,$431.85,,US Dollar
OL511890,ORD-105668,PRD2053,0,454.71,,US Dollar
OL511891,ORD-106088,PRD2170,0,398.67,,USD
OL511892,ORD-100526,PRD2043,4,283.62,1134.48,GBP
OL511893,ORD-108143,PRD2208,1,182.43,182.43,GBP
OL511894,ORD-106308,PRD2172,2,$173.55,347.1,US Dollar
OL511895,ORD-101522,PRD2144,0,353.13,,USD
OL511896,ORD-104985,PRD2197,3,170.52,511.56,NGN
OL511897,ORD-100135,PRD2130,2,45.13,90.26,usd
OL511898,ORD-107764,PRD2109,3,325.46,976.38,NGN
OL511899,ORD-106753,PRD2231,0,412.2,,EUR
OL511900,ORD-103110,PRD2087,5,$374.0,1870.0,USD
OL511901,ORD-107788,PRD2195,999,200.12,199919.88,GBP
OL511902,ORD-102637,PRD2136,3,$377.83,1133.49,GBP
OL511903,ORD-106980,PRD2168,5,107.29,536.45,USD
OL511904,ORD-100377,PRD2104,3,486.72,1460.16,usd
OL511905,ORD-101416,PRD2023,2,182.78,365.56,NGN
OL511906,ORD-101042,PRD2189,5,449.09,2245.45,EUR
OL511907,ORD-102596,PRD2198,1,53.11,53.11,USD
OL511908,ORD-103019,PRD2201,3,96.74,290.22,GBP
OL511909,ORD-108516,PRD2006,2,437.54,875.08,EUR
OL511910,ORD-100349,PRD2122,1,$358.96,358.96,GBP
OL511911,ORD-105488,PRD2082,3,$227.34,682.02,USD
OL511912,ORD-100934,PRD2156,-1,289.72,,usd
OL511913,ORD-106208,PRD2192,2,279.32,558.64,GBP
OL511914,ORD-107432,PRD2022,0,423.16,,usd
OL511915,ORD-104311,PRD2003,5,350.03,1750.15,GBP
OL511916,ORD-102144,PRD2143,4,308.78,1235.12,US Dollar
OL511917,ORD-105838,PRD2063,4,260.56,1042.24,USD
OL511918,ORD-107992,PRD2035,1,344.31,344.31,EUR
OL511919,ORD-102332,PRD2109,1,243.77,243.77,EUR
OL511920,ORD-106583,PRD2022,5,156.29,781.45,NGN
OL511921,ORD-108896,PRD2022,3,338.27,1014.81,GBP
OL511922,ORD-104184,PRD2002,0,294.63,,NGN
OL511923,ORD-102232,PRD2069,5,378.04,1890.2,US Dollar
OL511924,ORD-106907,PRD2117,5,258.61,1293.05,usd
OL511925,ORD-105627,PRD2242,5,362.88,1814.4,US Dollar
OL511926,ORD-105651,PRD2109,2,178.17,356.34,GBP
OL511927,ORD-100397,PRD2107,1,329.9,329.9,GBP
OL511928,ORD-100052,PRD2138,0,397.27,,US Dollar
OL511929,ORD-107854,PRD2029,5,119.56,597.8,USD
OL511930,ORD-100723,PRD2241,5,$79.15,395.75,NGN
OL511931,ORD-100194,PRD2049,-1,182.69,,EUR
OL511932,ORD-102374,PRD2024,2,224.86,449.72,NGN
OL511933,ORD-104089,PRD2109,999,29.68,29650.32,GBP
OL511934,ORD-104585,PRD2233,999,142.42,142277.58,NGN
OL511935,ORD-100287,PRD2114,1,380.13,380.13,usd
OL511936,ORD-108391,PRD2066,4,235.93,943.72,USD
OL511937,ORD-100192,PRD2246,999,325.53,325204.47,GBP
OL511938,ORD-103449,PRD2177,1,$388.2,388.2,US Dollar
OL511939,ORD-101883,PRD2127,3,202.68,608.04,NGN
OL511940,ORD-101304,PRD2106,2,72.79,145.58,usd
OL511941,ORD-106476,PRD2023,5,$177.43,887.15,US Dollar
OL511942,ORD-108929,PRD2175,2,406.58,813.16,US Dollar
OL511943,ORD-107147,PRD2101,5,$9.77,48.85,NGN
OL511944,ORD-103917,PRD2191,999,49.15,49100.85,usd
OL511945,ORD-105042,PRD2015,0,334.36,,US Dollar
OL511946,ORD-106539,PRD2063,0,380.83,,NGN
OL511947,ORD-102301,PRD2053,999,463.11,462646.89,NGN
OL511948,ORD-101611,PRD2102,3,396.91,1190.73,US Dollar
OL511949,ORD-105021,PRD2011,5,63.94,319.7,EUR
OL511950,ORD-100025,PRD2108,3,102.2,306.6,NGN
OL511951,ORD-103358,PRD2246,2,116.7,233.4,USD
OL511952,ORD-105672,PRD2126,3,134.56,403.68,usd
OL511953,ORD-101507,PRD2151,3,225.44,676.32,NGN
OL511954,ORD-101052,PRD2225,1,174.64,174.64,US Dollar
OL511955,ORD-101239,PRD2084,2,121.65,243.3,US Dollar
OL511956,ORD-100545,PRD2064,4,79.11,316.44,NGN
OL511957,ORD-107348,PRD2146,0,442.18,,US Dollar
OL511958,ORD-104785,PRD2069,3,170.17,510.51,EUR
OL511959,ORD-103882,PRD2226,-1,458.81,,usd
OL511960,ORD-100107,PRD2087,0,4.15,,GBP
OL511961,ORD-102150,PRD2048,5,407.13,2035.65,NGN
OL511962,ORD-105134,PRD2086,3,405.19,1215.57,USD
OL511963,ORD-104766,PRD2239,2,$65.46,130.92,USD
OL511964,ORD-104625,PRD2148,-1,42.48,,GBP
OL511965,ORD-103517,PRD2004,5,239.91,1199.55,EUR
OL511966,ORD-103075,PRD2236,5,57.32,286.6,NGN
OL511967,ORD-104313,PRD2250,3,125.06,375.18,usd
OL511968,ORD-101269,PRD2101,3,496.25,1488.75,GBP
OL511969,ORD-102051,PRD9737,1,453.57,453.57,usd
OL511970,ORD-108994,PRD2216,-1,$467.43,,EUR
OL511971,ORD-107102,PRD2206,4,206.44,825.76,EUR
OL511972,ORD-104825,PRD2165,1,250.5,250.5,usd
OL511973,ORD-101758,PRD2107,4,98.44,393.76,EUR
OL511974,ORD-105063,PRD2011,1,$239.79,239.79,USD
OL511975,ORD-100891,PRD2238,2,319.95,639.9,NGN
OL511976,ORD-108540,PRD2040,5,221.82,1109.1,NGN
OL511977,ORD-105306,PRD2085,2,272.07,544.14,USD
OL511978,ORD-107565,PRD2022,3,345.15,1035.45,USD
OL511979,ORD-107059,PRD2108,4,264.46,1057.84,EUR
OL511980,ORD-106472,PRD2017,999,89.57,89480.43,usd
OL511981,ORD-106287,PRD2105,3,44.9,134.7,EUR
OL511982,ORD-107422,PRD2171,5,134.17,670.85,EUR
OL511983,ORD-102069,PRD2177,2,382.18,764.36,GBP
OL511984,ORD-102511,PRD2190,0,316.43,,GBP
OL511985,ORD-105461,PRD2212,2,490.66,981.32,USD
OL511986,ORD-101581,PRD2046,3,165.74,497.22,usd
OL511987,ORD-103915,PRD2191,3,476.48,1429.44,US Dollar
OL511988,ORD-102588,PRD2042,3,478.08,1434.24,US Dollar
OL511989,ORD-101310,PRD2135,3,65.06,195.18,NGN
OL511990,ORD-105057,PRD2028,0,89.92,,GBP
OL511991,ORD-108198,PRD2209,-1,340.33,,GBP
OL511992,ORD-102607,PRD2139,999,226.19,225963.81,usd
OL511993,ORD-107033,PRD2058,1,73.57,73.57,usd
OL511994,ORD-104176,PRD2035,5,259.87,1299.35,NGN
OL511995,ORD-103511,PRD2066,999,278.47,278191.53,USD
OL511996,ORD-107405,PRD2133,999,38.04,38001.96,GBP
OL511997,ORD-107335,PRD2064,3,165.86,497.58,EUR
OL511998,ORD-106254,PRD2211,5,367.62,1838.1,usd
OL511999,ORD-103356,PRD2212,3,155.48,466.44,NGN
OL512000,ORD-106728,PRD2181,3,185.6,556.8,GBP
OL512001,ORD-103455,PRD2248,0,280.33,,USD
OL512002,ORD-102285,PRD2188,2,$333.81,667.62,EUR
OL512003,ORD-108167,PRD2221,2,331.21,662.42,US Dollar
OL512004,ORD-107898,PRD2017,5,$329.25,1646.25,EUR
OL512005,ORD-101730,PRD2051,5,87.77,438.85,usd
OL512006,ORD-108695,PRD2109,5,38.0,190.0,usd
OL512007,ORD-104756,PRD2113,1,183.75,183.75,usd
OL512008,ORD-105247,PRD2052,5,64.58,322.9,USD
OL512009,ORD-105115,PRD2120,0,497.01,,EUR
OL512010,ORD-104466,PRD2173,4,117.68,470.72,US Dollar
OL512011,ORD-104375,PRD2192,1,266.86,266.86,usd
OL512012,ORD-105715,PRD2088,0,69.92,,USD
OL512013,ORD-106928,PRD2002,2,168.33,336.66,NGN
OL512014,ORD-105221,PRD2142,4,381.07,1524.28,EUR
OL512015,ORD-104230,PRD2136,-1,182.52,,US Dollar
OL512016,ORD-103124,PRD2133,5,450.72,2253.6,GBP
OL512017,ORD-108047,PRD2126,5,212.44,1062.2,US Dollar
OL512018,ORD-107970,PRD2133,5,477.12,2385.6,USD
OL512019,ORD-103342,PRD2017,1,495.46,495.46,NGN
OL512020,ORD-101171,PRD2025,0,49.66,,US Dollar
OL512021,ORD-105622,PRD2209,3,313.06,939.18,USD
OL512022,ORD-100617,PRD2149,3,116.67,350.01,USD
OL512023,ORD-102456,PRD2132,0,32.15,,USD
OL512024,ORD-107463,PRD2195,999,329.53,329200.47,US Dollar
OL512025,ORD-101650,PRD2242,5,45.97,229.85,EUR
OL512026,ORD-106564,PRD2187,0,246.66,,US Dollar
OL512027,ORD-103591,PRD2123,2,92.27,184.54,GBP
OL512028,ORD-107046,PRD2078,5,74.71,373.55,NGN
OL512029,ORD-100846,PRD2223,0,238.03,,USD
OL512030,ORD-100040,PRD2058,3,$367.08,1101.24,US Dollar
OL512031,ORD-103637,PRD2133,0,360.16,,EUR
OL512032,ORD-103810,PRD2121,4,332.79,1331.16,US Dollar
OL512033,ORD-102041,PRD2119,3,200.83,602.49,GBP
OL512034,ORD-101992,PRD2020,5,368.32,1841.6,EUR
OL512035,ORD-103692,PRD2198,-1,310.34,,US Dollar
OL512036,ORD-108824,PRD2166,0,237.34,,USD
OL512037,ORD-104397,PRD2215,5,410.59,2052.95,EUR
OL512038,ORD-107195,PRD2082,5,$414.66,2073.3,EUR
OL512039,ORD-104560,PRD2006,5,$176.93,884.65,NGN
OL512040,ORD-106646,PRD2103,999,433.09,432656.91,usd
OL512041,ORD-101253,PRD2060,4,133.37,533.48,GBP
OL512042,ORD-108531,PRD2139,5,177.69,888.45,US Dollar
OL512043,ORD-107738,PRD2117,5,267.51,1337.55,GBP
OL512044,ORD-106817,PRD2227,1,382.59,382.59,NGN
OL512045,ORD-103671,PRD2077,3,$384.76,1154.28,EUR
OL512046,ORD-101284,PRD2065,-1,225.53,,NGN
OL512047,ORD-101792,PRD2076,5,485.38,2426.9,usd
OL512048,ORD-107360,PRD2091,1,39.85,39.85,EUR
OL512049,ORD-102273,PRD2206,4,53.52,214.08,NGN
OL512050,ORD-105364,PRD2135,999,248.28,248031.72,US Dollar
OL512051,ORD-102200,PRD2163,4,$483.93,1935.72,USD
OL512052,ORD-104200,PRD2106,5,147.63,738.15,usd
OL512053,ORD-102098,PRD2239,-1,$375.59,,usd
OL512054,ORD-103562,PRD2095,1,149.23,149.23,EUR
OL512055,ORD-105864,PRD2161,-1,$419.47,,NGN
OL512056,ORD-105925,PRD2147,5,355.39,1776.95,NGN
OL512057,ORD-100062,PRD2030,5,209.43,1047.15,USD
OL512058,ORD-107995,PRD2189,4,56.84,227.36,EUR
OL512059,ORD-100468,PRD2139,4,195.77,783.08,US Dollar
OL512060,ORD-102155,PRD2211,999,18.55,18531.45,EUR
OL512061,ORD-101791,PRD2023,5,238.61,1193.05,NGN
OL512062,ORD-103725,PRD2145,5,352.54,1762.7,EUR
OL512063,ORD-101549,PRD2230,4,80.69,322.76,EUR
OL512064,ORD-106074,PRD2106,5,165.27,826.35,US Dollar
OL512065,ORD-101020,PRD2162,0,$233.05,,NGN
OL512066,ORD-103339,PRD2229,3,304.33,912.99,USD
OL512067,ORD-103043,PRD2054,1,328.98,328.98,GBP
OL512068,ORD-108845,PRD2070,4,40.94,163.76,USD
OL512069,ORD-102247,PRD2165,2,484.76,969.52,US Dollar
OL512070,ORD-106011,PRD2166,3,$191.66,574.98,NGN
OL512071,ORD-100765,PRD9991,4,407.09,1628.36,NGN
OL512072,ORD-100539,PRD2025,5,488.87,2444.35,EUR
OL512073,ORD-105217,PRD2145,0,49.19,,US Dollar
OL512074,ORD-106639,PRD2042,5,215.58,1077.9,USD
OL512075,ORD-105906,PRD2135,2,332.65,665.3,USD
OL512076,ORD-106706,PRD2098,1,294.53,294.53,EUR
OL512077,ORD-106287,PRD2041,2,339.97,679.94,NGN
OL512078,ORD-108421,PRD2172,2,$17.86,35.72,EUR
OL512079,ORD-108422,PRD2135,4,113.5,454.0,EUR
OL512080,ORD-102271,PRD2157,3,202.42,607.26,NGN
OL512081,ORD-103336,PRD2195,3,188.64,565.92,US Dollar
OL512082,ORD-105339,PRD2066,1,205.37,205.37,US Dollar
OL512083,ORD-105016,PRD2199,5,467.22,2336.1,NGN
OL512084,ORD-101690,PRD2032,1,117.89,117.89,usd
OL512085,ORD-108692,PRD2110,2,392.69,785.38,US Dollar
OL512086,ORD-100998,PRD2059,3,126.0,378.0,GBP
OL512087,ORD-106531,PRD2144,1,$209.22,209.22,usd
OL512088,ORD-108999,PRD2179,4,$322.16,1288.64,US Dollar
OL512089,ORD-104408,PRD2044,1,238.69,238.69,US Dollar
OL512090,ORD-107642,PRD2088,999,246.77,246523.23,usd
OL512091,ORD-107768,PRD2199,2,61.64,123.28,EUR
OL512092,ORD-105213,PRD2180,2,416.92,833.84,USD
OL512093,ORD-103146,PRD2115,-1,69.79,,GBP
OL512094,ORD-105327,PRD2210,3,455.18,1365.54,EUR
OL512095,ORD-108280,PRD2228,2,93.33,186.66,USD
OL512096,ORD-107453,PRD2235,999,11.73,11718.27,USD
OL512097,ORD-100713,PRD2122,4,$437.3,1749.2,US Dollar
OL512098,ORD-103253,PRD2011,2,264.43,528.86,US Dollar
OL512099,ORD-101003,PRD2075,999,34.63,34595.37,US Dollar
OL512100,ORD-106885,PRD2024,-1,224.37,,usd
OL512101,ORD-108006,PRD2001,1,289.03,289.03,EUR
OL512102,ORD-105224,PRD2021,2,107.23,214.46,US Dollar
OL512103,ORD-104909,PRD2234,4,241.19,964.76,usd
OL512104,ORD-101360,PRD2132,3,158.74,476.22,EUR
OL512105,ORD-108215,PRD2044,3,435.56,1306.68,USD
OL512106,ORD-102175,PRD2037,2,247.58,495.16,EUR
OL512107,ORD-102621,PRD2047,999,397.03,396632.97,USD
OL512108,ORD-102662,PRD2238,-1,$116.72,,usd
OL512109,ORD-100069,PRD2025,1,469.1,469.1,US Dollar
OL512110,ORD-108075,PRD2149,4,$360.93,1443.72,GBP
OL512111,ORD-102101,PRD2189,4,98.01,392.04,GBP
OL512112,ORD-107811,PRD2131,4,180.21,720.84,NGN
OL512113,ORD-103590,PRD2025,-1,129.98,,NGN
OL512114,ORD-107476,PRD2236,5,49.67,248.35,US Dollar
OL512115,ORD-107226,PRD2185,2,244.27,488.54,GBP
OL512116,ORD-105497,PRD2225,2,170.47,340.94,GBP
OL512117,ORD-103656,PRD2003,1,471.34,471.34,GBP
OL512118,ORD-102855,PRD2148,3,15.53,46.59,US Dollar
OL512119,ORD-105983,PRD2121,999,$130.65,130519.35,GBP
OL512120,ORD-103064,PRD2107,999,33.89,33856.11,NGN
OL512121,ORD-104418,PRD2090,-1,$336.49,,GBP
OL512122,ORD-103736,PRD2146,3,465.51,1396.53,EUR
OL512123,ORD-106647,PRD2101,4,2.34,9.36,US Dollar
OL512124,ORD-108341,PRD2167,1,$107.57,107.57,usd
OL512125,ORD-103685,PRD2195,5,$376.25,1881.25,EUR
OL512126,ORD-102639,PRD2142,5,313.61,1568.05,EUR
OL512127,ORD-104313,PRD2235,3,$384.51,1153.53,usd
OL512128,ORD-100923,PRD2236,0,81.83,,USD
OL512129,ORD-100679,PRD2108,0,$153.22,,NGN
OL512130,ORD-107778,PRD2203,3,110.21,330.63,usd
OL512131,ORD-106610,PRD2016,3,271.33,813.99,usd
OL512132,ORD-107562,PRD2181,999,277.22,276942.78,USD
OL512133,ORD-107219,PRD2052,0,17.84,,US Dollar
OL512134,ORD-101486,PRD2025,5,290.47,1452.35,usd
OL512135,ORD-102494,PRD2167,3,475.95,1427.85,usd
OL512136,ORD-103939,PRD2056,5,192.33,961.65,EUR
OL512137,ORD-104766,PRD2199,1,41.94,41.94,NGN
OL512138,ORD-107757,PRD2024,-1,373.86,,usd
OL512139,ORD-105298,PRD2142,3,344.69,1034.07,EUR
OL512140,ORD-107620,PRD2189,-1,$341.4,,EUR
OL512141,ORD-107466,PRD2223,1,224.8,224.8,USD
OL512142,ORD-107333,PRD2027,5,$413.57,2067.85,NGN
OL512143,ORD-100429,PRD2035,1,25.95,25.95,usd
OL512144,ORD-108866,PRD2236,4,112.19,448.76,GBP
OL512145,ORD-107753,PRD2226,5,266.18,1330.9,EUR
OL512146,ORD-103853,PRD2063,3,118.57,355.71,usd
OL512147,ORD-100496,PRD2080,3,415.64,1246.92,GBP
OL512148,ORD-108770,PRD2211,4,405.33,1621.32,GBP
OL512149,ORD-101091,PRD2112,3,409.68,1229.04,GBP
OL512150,ORD-106539,PRD2077,2,295.17,590.34,NGN
OL512151,ORD-100886,PRD2053,4,229.2,916.8,NGN
OL512152,ORD-107191,PRD2077,4,$332.85,1331.4,GBP
OL512153,ORD-107959,PRD2047,5,53.29,266.45,NGN
OL512154,ORD-100607,PRD2022,999,$474.26,473785.74,usd
OL512155,ORD-108652,PRD2004,2,58.31,116.62,USD
OL512156,ORD-101773,PRD2123,4,126.9,507.6,US Dollar
OL512157,ORD-100808,PRD2037,4,146.8,587.2,usd
OL512158,ORD-101828,PRD2013,1,49.05,49.05,USD
OL512159,ORD-105484,PRD2197,3,50.68,152.04,USD
OL512160,ORD-104677,PRD2244,4,200.42,801.68,NGN
OL512161,ORD-101561,PRD2103,999,449.79,449340.21,usd
OL512162,ORD-102688,PRD2153,4,448.85,1795.4,EUR
OL512163,ORD-108304,PRD2247,3,242.5,727.5,GBP
OL512164,ORD-103804,PRD2168,4,357.37,1429.48,NGN
OL512165,ORD-101703,PRD2101,5,$177.13,885.65,USD
OL512166,ORD-108909,PRD2240,1,444.09,444.09,US Dollar
OL512167,ORD-102688,PRD2192,1,19.44,19.44,GBP
OL512168,ORD-100212,PRD2242,1,466.4,466.4,USD
OL512169,ORD-100947,PRD2091,4,461.24,1844.96,EUR
OL512170,ORD-104899,PRD2056,4,438.59,1754.36,GBP
OL512171,ORD-101629,PRD2075,4,361.3,1445.2,NGN
OL512172,ORD-107998,PRD2112,2,262.47,524.94,US Dollar
OL512173,ORD-106057,PRD2111,999,428.96,428531.04,usd
OL512174,ORD-104137,PRD2174,999,52.08,52027.92,EUR
OL512175,ORD-107782,PRD2187,0,$365.97,,US Dollar
OL512176,ORD-104838,PRD2150,999,250.49,250239.51,GBP
OL512177,ORD-104159,PRD2128,3,88.71,266.13,NGN
OL512178,ORD-100217,PRD2192,4,181.92,727.68,usd
OL512179,ORD-103675,PRD2070,2,34.59,69.18,USD
OL512180,ORD-101159,PRD2041,2,251.83,503.66,EUR
OL512181,ORD-100211,PRD2100,3,365.74,1097.22,usd
OL512182,ORD-103816,PRD2071,0,308.68,,usd
OL512183,ORD-100123,PRD2028,3,229.63,688.89,EUR
OL512184,ORD-106384,PRD2135,1,420.99,420.99,GBP
OL512185,ORD-108531,PRD2110,0,292.43,,USD
OL512186,ORD-107689,PRD2179,1,176.98,176.98,NGN
OL512187,ORD-104074,PRD2174,3,24.55,73.65,usd
OL512188,ORD-100272,PRD2230,3,357.56,1072.68,USD
OL512189,ORD-101871,PRD2102,3,449.7,1349.1,usd
OL512190,ORD-108575,PRD2144,2,$121.19,242.38,GBP
OL512191,ORD-105199,PRD2194,1,12.39,12.39,EUR
OL512192,ORD-107542,PRD2182,4,297.56,1190.24,US Dollar
OL512193,ORD-101094,PRD2211,2,11.59,23.18,USD
OL512194,ORD-100148,PRD2102,2,366.63,733.26,NGN
OL512195,ORD-108989,PRD2007,3,95.46,286.38,EUR
OL512196,ORD-107955,PRD2226,1,397.76,397.76,usd
OL512197,ORD-105134,PRD2195,4,131.91,527.64,NGN
OL512198,ORD-106070,PRD2008,3,$380.06,1140.18,usd
OL512199,ORD-101191,PRD2012,4,$487.49,1949.96,usd
OL512200,ORD-107649,PRD2129,5,132.16,660.8,USD
OL512201,ORD-105402,PRD2009,4,359.71,1438.84,USD
OL512202,ORD-108960,PRD2034,5,$48.17,240.85,usd
OL512203,ORD-101748,PRD2031,4,486.92,1947.68,GBP
OL512204,ORD-100376,PRD2007,4,275.29,1101.16,usd
OL512205,ORD-102640,PRD2058,4,404.35,1617.4,NGN
OL512206,ORD-105580,PRD2006,4,190.52,762.08,usd
OL512207,ORD-102421,PRD2213,0,434.63,,EUR
OL512208,ORD-105581,PRD2179,3,7.75,23.25,US Dollar
OL512209,ORD-105426,PRD2107,2,$268.91,537.82,US Dollar
OL512210,ORD-101925,PRD2136,1,220.99,220.99,US Dollar
OL512211,ORD-101318,PRD2041,5,$355.61,1778.05,EUR
OL512212,ORD-102322,PRD2157,5,459.55,2297.75,EUR
OL512213,ORD-104466,PRD2094,3,43.0,129.0,NGN
OL512214,ORD-108361,PRD2069,999,322.93,322607.07,GBP
OL512215,ORD-101433,PRD2004,-1,366.21,,usd
OL512216,ORD-100163,PRD2128,5,183.77,918.85,USD
OL512217,ORD-105391,PRD2201,1,233.99,233.99,USD
OL512218,ORD-104881,PRD2190,999,465.46,464994.54,USD
OL512219,ORD-100619,PRD2142,5,217.75,1088.75,GBP
OL512220,ORD-102313,PRD2099,1,47.5,47.5,NGN
OL512221,ORD-102060,PRD2118,4,351.87,1407.48,USD
OL512222,ORD-108194,PRD2141,5,353.52,1767.6,NGN
OL512223,ORD-108600,PRD2096,1,490.25,490.25,NGN
OL512224,ORD-106324,PRD2187,5,495.22,2476.1,NGN
OL512225,ORD-100689,PRD2067,3,187.7,563.1,US Dollar
OL512226,ORD-104216,PRD2116,0,240.14,,US Dollar
OL512227,ORD-106697,PRD2156,4,93.48,373.92,NGN
OL512228,ORD-106750,PRD2055,1,224.89,224.89,USD
OL512229,ORD-103805,PRD2102,5,443.15,2215.75,usd
OL512230,ORD-103374,PRD2115,-1,$185.56,,US Dollar
OL512231,ORD-100536,PRD2059,4,$209.28,837.12,NGN
OL512232,ORD-106020,PRD2048,1,105.63,105.63,USD
OL512233,ORD-104105,PRD2173,4,185.34,741.36,usd
OL512234,ORD-103654,PRD2183,5,128.59,642.95,usd
OL512235,ORD-106764,PRD2125,2,427.45,854.9,USD
OL512236,ORD-103819,PRD2093,2,$91.25,182.5,GBP
OL512237,ORD-105027,PRD2177,5,$10.86,54.3,USD
OL512238,ORD-108588,PRD2130,3,308.7,926.1,EUR
OL512239,ORD-107180,PRD2065,5,$399.26,1996.3,GBP
OL512240,ORD-105041,PRD2011,2,206.6,413.2,US Dollar
OL512241,ORD-103416,PRD2243,3,270.79,812.37,GBP
OL512242,ORD-104522,PRD2131,3,417.29,1251.87,NGN
OL512243,ORD-102408,PRD2233,4,479.49,1917.96,GBP
OL512244,ORD-106516,PRD2080,3,407.96,1223.88,NGN
OL512245,ORD-102102,PRD2143,3,$302.27,906.81,US Dollar
OL512246,ORD-100612,PRD2171,2,337.91,675.82,GBP
OL512247,ORD-105041,PRD2100,1,406.55,406.55,USD
OL512248,ORD-108313,PRD2249,999,67.4,67332.6,GBP
OL512249,ORD-108965,PRD2042,4,412.7,1650.8,US Dollar
OL512250,ORD-102709,PRD2143,4,$11.04,44.16,US Dollar
OL512251,ORD-105432,PRD2017,0,310.82,,GBP
OL512252,ORD-102048,PRD2039,1,117.6,117.6,usd
OL512253,ORD-105037,PRD2224,-1,35.61,,NGN
OL512254,ORD-106115,PRD2073,1,171.41,171.41,NGN
OL512255,ORD-104973,PRD2046,5,211.13,1055.65,NGN
OL512256,ORD-101933,PRD2098,3,$326.22,978.66,USD
OL512257,ORD-101787,PRD2013,0,123.82,,EUR
OL512258,ORD-105735,PRD2003,4,341.35,1365.4,usd
OL512259,ORD-106005,PRD2003,1,456.23,456.23,NGN
OL512260,ORD-108759,PRD2120,5,95.52,477.6,US Dollar
OL512261,ORD-107922,PRD2041,1,235.71,235.71,NGN
OL512262,ORD-106656,PRD2139,2,18.09,36.18,EUR
OL512263,ORD-106284,PRD2042,3,432.5,1297.5,USD
OL512264,ORD-104458,PRD2063,2,315.73,631.46,USD
OL512265,ORD-104102,PRD2200,5,421.79,2108.95,US Dollar
OL512266,ORD-100004,PRD2085,3,315.91,947.73,EUR
OL512267,ORD-101935,PRD2190,-1,364.4,,US Dollar
OL512268,ORD-105677,PRD2119,5,410.2,2051.0,EUR
OL512269,ORD-102594,PRD2135,999,470.82,470349.18,EUR
OL512270,ORD-107647,PRD2185,999,$223.36,223136.64,usd
OL512271,ORD-102687,PRD2001,1,218.54,218.54,usd
OL512272,ORD-106386,PRD2034,-1,412.85,,GBP
OL512273,ORD-107856,PRD2015,1,275.22,275.22,NGN
OL512274,ORD-107305,PRD2140,0,148.3,,EUR
OL512275,ORD-101602,PRD2239,0,143.97,,GBP
OL512276,ORD-105420,PRD2138,1,335.83,335.83,USD
OL512277,ORD-108903,PRD2155,4,456.51,1826.04,NGN
OL512278,ORD-105530,PRD2248,3,$472.95,1418.85,usd
OL512279,ORD-100245,PRD2080,5,$297.54,1487.7,US Dollar
OL512280,ORD-105866,PRD2204,2,357.97,715.94,GBP
OL512281,ORD-106370,PRD2185,5,$208.37,1041.85,NGN
OL512282,ORD-101071,PRD2180,2,467.7,935.4,US Dollar
OL512283,ORD-101070,PRD2249,3,212.91,638.73,GBP
OL512284,ORD-108016,PRD2144,3,176.75,530.25,USD
OL512285,ORD-100573,PRD2041,2,269.51,539.02,NGN
OL512286,ORD-107032,PRD2065,5,319.26,1596.3,GBP
OL512287,ORD-108619,PRD2120,2,$498.96,997.92,EUR
OL512288,ORD-101265,PRD2177,999,$157.18,157022.82,GBP
OL512289,ORD-108142,PRD2132,1,206.55,206.55,GBP
OL512290,ORD-100993,PRD2138,5,29.26,146.3,usd
OL512291,ORD-106982,PRD2054,5,480.01,2400.05,USD
OL512292,ORD-103380,PRD2154,4,288.38,1153.52,US Dollar
OL512293,ORD-108773,PRD2039,2,424.37,848.74,USD
OL512294,ORD-106892,PRD2176,5,331.03,1655.15,GBP
OL512295,ORD-106406,PRD2110,0,453.86,,NGN
OL512296,ORD-106175,PRD2022,3,228.78,686.34,usd
OL512297,ORD-102905,PRD2113,-1,105.12,,NGN
OL512298,ORD-106291,PRD2129,3,46.36,139.08,NGN
OL512299,ORD-108083,PRD2171,-1,143.84,,usd
OL512300,ORD-102119,PRD2094,2,103.94,207.88,USD
OL512301,ORD-107655,PRD2213,2,$77.88,155.76,US Dollar
OL512302,ORD-106150,PRD2114,5,14.15,70.75,US Dollar
OL512303,ORD-103754,PRD2050,1,178.43,178.43,US Dollar
OL512304,ORD-107701,PRD2118,5,434.74,2173.7,GBP
OL512305,ORD-101532,PRD2247,999,$96.62,96523.38,GBP
OL512306,ORD-105805,PRD2121,3,437.63,1312.89,USD
OL512307,ORD-100179,PRD2153,4,492.46,1969.84,usd
OL512308,ORD-107724,PRD2204,3,$143.65,430.95,EUR
OL512309,ORD-104033,PRD2046,3,359.94,1079.82,NGN
OL512310,ORD-104032,PRD2070,1,379.5,379.5,USD
